-1536
-1792
-1536
-1280
-1536
-1792
-1536
-1280
-1536
-1792
-1536
-1280
-1024
-1280
-1024
-768
-1024
-1280
-1024
-768
-512
-768
-1024
-768
-512
-768
-512
-256
0
-256
0
256
0
-256
0
256
512
256
512
768
512
256
512
768
512
256
512
768
1024
768
1024
1280
1024
768
1024
1280
1024
768
1024
1280
1024
768
1024
1280
1024
768
1024
1280
1024
768
1024
1280
1024
768
512
768
512
256
512
768
512
256
512
768
512
256
0
256
512
256
0
256
0
-256
0
256
0
-256
-512
-256
-512
-768
-512
-256
-512
-768
-1024
-768
-1024
-1280
-1024
-768
-1024
-1280
-1024
-768
-1024
-1280
-1536
-1280
-1024
-1280
-1536
-1280
-1536
-1792
-2048
-1792
-2048
-2304
-2048
-1792
-2048
-2304
-2048
-1792
-2048
-2304
-2560
-2304
-2048
-2304
-2560
-2304
-2048
-2304
-2560
-2304
-2048
-2304
-2560
-2304
-2560
-2816
-2560
-2304
-2560
-2816
-2560
-2304
-2560
-2816
-2560
-2304
-2560
-2816
-3072
-2816
-2560
-2816
-3072
-2816
-2560
-2816
-3072
-2816
-2560
-2816
-3072
-2816
-2560
-2816
-3072
-2816
-2560
-2816
-3072
-2816
-2560
-2816
-3072
-2816
-2560
-2816
-3072
-2816
-2560
-2816
-3072
-2816
-2560
-2816
-3072
-2560
-2816
-2560
-2816
-3072
-2816
-2560
-2816
-3072
-2816
-2560
-2304
-2560
-2816
-2560
-2304
-2560
-2816
-2560
-2304
-2560
-2816
-2560
-2304
-2560
-2816
-2560
-2304
-2560
-2304
-2048
-2304
-2560
-2304
-2048
-2304
-2560
-2304
-2048
-2304
-2560
-2304
-2048
-1792
-2048
-1792
-1536
-1792
-2048
-1792
-1536
-1280
-1536
-1280
-1024
-768
-1024
-768
-512
-256
-512
-256
0
256
0
-256
0
256
0
256
512
768
512
256
512
768
512
768
1024
768
512
768
1024
512
768
1024
768
1024
1280
1024
768
1024
1280
1024
768
1024
1280
1024
768
512
768
1024
768
512
768
512
256
512
768
512
256
0
256
512
256
0
256
0
-256
0
256
0
-256
-512
-256
-512
-768
-1024
-768
-512
-768
-1024
-768
-512
-768
-1024
-768
-1024
-1280
-1024
-768
-1024
-1280
-1024
-768
-1024
-1280
-1536
-1280
-1024
-1280
-1536
-1280
-1536
-1792
-2048
-1792
-2048
-2304
-2048
-1792
-2048
-2304
-2048
-1792
-2048
-2304
-2560
-2304
-2048
-2304
-2560
-2304
-2048
-2304
-2560
-2304
-2560
-2816
-3072
-2816
-2560
-2816
-3072
-2816
-2560
-2816
-3072
-2816
-2560
-2816
-3072
-2816
-2560
-2816
-3072
-2560
-2816
-2560
-2304
-2560
-2304
-2048
-2304
-2560
-2304
-2048
-2304
-2560
-2304
-2048
-2304
-2560
-2304
-2048
-1792
-2048
-2304
-2048
-1792
-2048
-2304
-1792
-2048
-1792
-1536
-1792
-2048
-1792
-1536
-1792
-1536
-1280
-1536
-1792
-1536
-1280
-1024
-1280
-768
-1024
-1280
-1024
-1280
-768
-1024
-1280
-1024
-768
-512
-768
-1024
-768
-512
-768
-512
-256
-512
-768
-512
-256
0
-256
0
256
0
-256
0
256
512
256
512
768
512
256
512
768
512
256
512
768
1024
768
512
768
1024
768
1024
1280
1024
768
1024
1280
1024
768
1024
1280
1024
768
1024
1280
1024
768
1024
